graph_name,graph_source,num_nodes,num_edges,epsilon,top_k,top_k_ratio,exact_time,method_x,method_y,spearman
ca-GrQc,real,4158,13428,0.2,416,0.1,193.59918642044067,EXACT,SILVAN,0.7677802518860949
ca-GrQc,real,4158,13428,0.2,416,0.1,193.59918642044067,EXACT,GPU_SIR_BRIDGE,0.7960430216139857
ca-GrQc,real,4158,13428,0.2,416,0.1,193.59918642044067,BP,EXACT,0.6468936645538482
ca-GrQc,real,4158,13428,0.2,416,0.1,193.59918642044067,BP,BP,1.0
ca-GrQc,real,4158,13428,0.2,416,0.1,193.59918642044067,BP,RK,0.5294034901829997
ca-GrQc,real,4158,13428,0.2,416,0.1,193.59918642044067,BP,ABRA,0.6107142889537875
ca-GrQc,real,4158,13428,0.2,416,0.1,193.59918642044067,BP,SILVAN,0.650764074497509
ca-GrQc,real,4158,13428,0.2,416,0.1,193.59918642044067,BP,GPU_SIR_BRIDGE,0.530505547892232
ca-GrQc,real,4158,13428,0.2,416,0.1,193.59918642044067,RK,EXACT,0.5363550657037885
ca-GrQc,real,4158,13428,0.2,416,0.1,193.59918642044067,RK,BP,0.5294034901829997
ca-GrQc,real,4158,13428,0.2,416,0.1,193.59918642044067,RK,RK,1.0
ca-GrQc,real,4158,13428,0.2,416,0.1,193.59918642044067,RK,ABRA,0.5303337081385933
ca-GrQc,real,4158,13428,0.2,416,0.1,193.59918642044067,RK,SILVAN,0.5568491904465213
ca-GrQc,real,4158,13428,0.2,416,0.1,193.59918642044067,RK,GPU_SIR_BRIDGE,0.4506647185105351
ca-GrQc,real,4158,13428,0.2,416,0.1,193.59918642044067,ABRA,EXACT,0.6946189126900237
ca-GrQc,real,4158,13428,0.2,416,0.1,193.59918642044067,ABRA,BP,0.6107142889537875
ca-GrQc,real,4158,13428,0.2,416,0.1,193.59918642044067,ABRA,RK,0.5303337081385932
ca-GrQc,real,4158,13428,0.2,416,0.1,193.59918642044067,ABRA,ABRA,1.0
ca-GrQc,real,4158,13428,0.2,416,0.1,193.59918642044067,ABRA,SILVAN,0.6685620224749976
ca-GrQc,real,4158,13428,0.2,416,0.1,193.59918642044067,ABRA,GPU_SIR_BRIDGE,0.5677060128247171
ca-GrQc,real,4158,13428,0.2,416,0.1,193.59918642044067,SILVAN,EXACT,0.7677802518860949
ca-GrQc,real,4158,13428,0.2,416,0.1,193.59918642044067,SILVAN,BP,0.6507640744975091
ca-GrQc,real,4158,13428,0.2,416,0.1,193.59918642044067,SILVAN,RK,0.5568491904465211
ca-GrQc,real,4158,13428,0.2,416,0.1,193.59918642044067,SILVAN,ABRA,0.6685620224749977
ca-GrQc,real,4158,13428,0.2,416,0.1,193.59918642044067,SILVAN,SILVAN,1.0
ca-GrQc,real,4158,13428,0.2,416,0.1,193.59918642044067,SILVAN,GPU_SIR_BRIDGE,0.6251676169023389
ca-GrQc,real,4158,13428,0.2,416,0.1,193.59918642044067,GPU_SIR_BRIDGE,EXACT,0.7960430216139857
ca-GrQc,real,4158,13428,0.2,416,0.1,193.59918642044067,GPU_SIR_BRIDGE,BP,0.5305055478922319
ca-GrQc,real,4158,13428,0.2,416,0.1,193.59918642044067,GPU_SIR_BRIDGE,RK,0.4506647185105351
ca-GrQc,real,4158,13428,0.2,416,0.1,193.59918642044067,GPU_SIR_BRIDGE,ABRA,0.5677060128247171
ca-GrQc,real,4158,13428,0.2,416,0.1,193.59918642044067,GPU_SIR_BRIDGE,SILVAN,0.6251676169023389
ca-GrQc,real,4158,13428,0.2,416,0.1,193.59918642044067,GPU_SIR_BRIDGE,GPU_SIR_BRIDGE,1.0
cora,real,2485,5069,0.2,249,0.1,46.030649185180664,EXACT,EXACT,1.0
cora,real,2485,5069,0.2,249,0.1,46.030649185180664,EXACT,BP,0.6109673917355589
cora,real,2485,5069,0.2,249,0.1,46.030649185180664,EXACT,RK,0.5385095864919256
